Species	Status
Yamatosaurus_izanagii	extinct
Yandangornis_longicaudus	extinct
Yangavis_confucii	extinct
Yangchuanosaurus	extinct
Yangtzepus_clarkei	extinct
Yangtzepus_yipingensis	extinct
Yanornis_guozhangi	extinct
Yanornis_martini	extinct
Yatenavis_ieujensis	extinct
Yaverlandia_bitholus	extinct
Yehuecauhceratops_mudei	extinct
Yezosaurus_mikasaensis	extinct
Yixianornis_grabaui	extinct
Yixianosaurus_longimanus	extinct
Yongjinglong_datangi	extinct
Youngoolithus_xiaguanensis	extinct
Ypupiara_lopai	extinct
Yuanchuavis_kompsosoura	extinct
Yuanjiawaornis_viriosus	extinct
Yueosaurus_tiantaiensis	extinct
Yulong_mini	extinct
Yumenornis_huangi	extinct
Yunganglong_datongensis	extinct
Yungavolucris_brevipedalis	extinct
Yunmenglong_ruyangensis	extinct
Yunnanpus_huangcaoensis	extinct
Yuornis_junchangi	extinct
Yurgovuchia_doellingi	extinct
Yutyrannus_huali	extinct
Zalmoxes	extinct
Zalmoxes_robustus	extinct
Zalmoxes_shqiperorum	extinct
Zanabazar_junior	extinct
Zapalasaurus_bonapartei	extinct
Zapsalis	extinct
Zaraapelta_nomadis	extinct
Zephyrosaurus	extinct
Zephyrosaurus_schaffi	extinct
Zhanghenglong_yangchengensis	extinct
Zhenyuanlong_suni	extinct
Zhongjianornis_yangi	extinct
Zhongjianosaurus_yangi	extinct
Zhongornis_haoae	extinct
Zhouornis_hani	extinct
Zhuchengceratops_inexpectus	extinct
Zhuchengtitan_zangjiazhuangensis	extinct
Zhuchengtyrannus_magnus	extinct
Zhyraornis_kashkarovi	extinct
Zhyraornis_logunovi	extinct
Ziapelta_sanjuanensis	extinct
Zuniceratops_christopheri	extinct
Zuoyunlong_huangi	extinct
Zuul_crurivastator	extinct
