it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	l_23	l_24	l_25	l_26	l_27	l_28	l_29	l_30	l_31	l_32	l_33	l_34	l_35	l_36	l_37	l_38	l_39	l_40	l_41	l_42	l_43	l_44	l_45	l_46	l_47	l_48	l_49	l_50	l_51	l_52	l_53	l_54	l_55	l_56	l_57	l_58	l_59	l_60	l_61	l_62	l_63	l_64	l_65	l_66	l_67	l_68	l_69	l_70	l_71	l_72	l_73	l_74	l_75	l_76	l_77	l_78	l_79	l_80	l_81	l_82	l_83	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	m_23	m_24	m_25	m_26	m_27	m_28	m_29	m_30	m_31	m_32	m_33	m_34	m_35	m_36	m_37	m_38	m_39	m_40	m_41	m_42	m_43	m_44	m_45	m_46	m_47	m_48	m_49	m_50	m_51	m_52	m_53	m_54	m_55	m_56	m_57	m_58	m_59	m_60	m_61	m_62	m_63	m_64	m_65	m_66	m_67	m_68	m_69	m_70	m_71	m_72	m_73	m_74	m_75	m_76	m_77	m_78	m_79	m_80	m_81	m_82	m_83	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49	r_50	r_51	r_52	r_53	r_54	r_55	r_56	r_57	r_58	r_59	r_60	r_61	r_62	r_63	r_64	r_65	r_66	r_67	r_68	r_69	r_70	r_71	r_72	r_73	r_74	r_75	r_76	r_77	r_78	r_79	r_80	r_81	r_82	r_83	
3480000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41737555414272	0.41737555414272	0.41737555414272	0.41737555414272	0.41737555414272	0.41737555414272	0.41737555414272	0.41737555414272	0.41737555414272	0.41737555414272	0.41737555414272	0.41737555414272	0.41737555414272	0.41737555414272	0.41737555414272	1.6227848450864661	1.6227848450864661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45629792367689676	0.45629792367689676	0.45629792367689676	0.45629792367689676	0.45629792367689676	0.45629792367689676	0.45629792367689676	0.45629792367689676	0.45629792367689676	0.45629792367689676	0.45629792367689676	0.09820774777581817	0.09820774777581817	0.09820774777581817	0.09820774777581817	0.09820774777581817	0.09820774777581817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.03892236953417677	-0.03892236953417677	-0.03892236953417677	-0.03892236953417677	-0.03892236953417677	-0.03892236953417677	-0.03892236953417677	-0.03892236953417677	-0.03892236953417677	-0.03892236953417677	-0.03892236953417677	0.3191678063669018	0.3191678063669018	0.3191678063669018	0.3191678063669018	1.524577097310648	1.524577097310648
3485000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4288213617876928	0.4288213617876928	0.4288213617876928	0.4288213617876928	0.4288213617876928	0.4288213617876928	0.4288213617876928	0.4288213617876928	0.4288213617876928	0.4288213617876928	0.4288213617876928	0.4288213617876928	0.4288213617876928	0.4288213617876928	0.4288213617876928	0.4288213617876928	1.2060746592563945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6057161694819229	0.6057161694819229	0.6057161694819229	0.6057161694819229	0.6057161694819229	0.6057161694819229	0.6057161694819229	0.6057161694819229	0.6057161694819229	0.6057161694819229	0.6057161694819229	0.25520551671050395	0.25520551671050395	0.25520551671050395	0.25520551671050395	0.25520551671050395	0.25520551671050395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.17689480769423005	-0.17689480769423005	-0.17689480769423005	-0.17689480769423005	-0.17689480769423005	-0.17689480769423005	-0.17689480769423005	-0.17689480769423005	-0.17689480769423005	-0.17689480769423005	-0.17689480769423005	0.17361584507718886	0.17361584507718886	0.17361584507718886	0.17361584507718886	0.17361584507718886	0.9508691425458905
3490000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3220806438298064	0.3220806438298064	0.3220806438298064	0.3220806438298064	0.3220806438298064	0.3220806438298064	0.3220806438298064	0.3220806438298064	0.3220806438298064	0.3220806438298064	0.3220806438298064	0.3220806438298064	0.3220806438298064	0.3220806438298064	0.3220806438298064	0.3220806438298064	1.6147293615730036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.640861481742198	0.640861481742198	0.640861481742198	0.640861481742198	0.640861481742198	0.640861481742198	0.640861481742198	0.640861481742198	0.640861481742198	0.640861481742198	0.23333092689563706	0.23333092689563706	0.23333092689563706	0.23333092689563706	0.23333092689563706	0.23333092689563706	0.23333092689563706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.31878083791239165	-0.31878083791239165	-0.31878083791239165	-0.31878083791239165	-0.31878083791239165	-0.31878083791239165	-0.31878083791239165	-0.31878083791239165	-0.31878083791239165	-0.31878083791239165	0.08874971693416933	0.08874971693416933	0.08874971693416933	0.08874971693416933	0.08874971693416933	0.08874971693416933	1.3813984346773664
3495000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38889965271111954	0.38889965271111954	0.38889965271111954	0.38889965271111954	0.38889965271111954	0.38889965271111954	0.38889965271111954	0.38889965271111954	0.38889965271111954	0.38889965271111954	0.38889965271111954	0.38889965271111954	0.38889965271111954	0.38889965271111954	0.38889965271111954	0.38889965271111954	0.38889965271111954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4083012580767625	0.4083012580767625	0.4083012580767625	0.4083012580767625	0.4083012580767625	0.4083012580767625	0.4083012580767625	0.4083012580767625	0.4083012580767625	0.4083012580767625	0.4083012580767625	0.4083012580767625	0.26052323474786754	0.26052323474786754	0.26052323474786754	0.26052323474786754	0.26052323474786754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.01940160536564295	-0.01940160536564295	-0.01940160536564295	-0.01940160536564295	-0.01940160536564295	-0.01940160536564295	-0.01940160536564295	-0.01940160536564295	-0.01940160536564295	-0.01940160536564295	-0.01940160536564295	-0.01940160536564295	0.128376417963252	0.128376417963252	0.128376417963252	0.128376417963252	0.128376417963252
3500000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4163488893730758	0.4163488893730758	0.4163488893730758	0.4163488893730758	0.4163488893730758	0.4163488893730758	0.4163488893730758	0.4163488893730758	0.4163488893730758	0.5395004683726727	0.5395004683726727	0.5395004683726727	0.5395004683726727	0.5395004683726727	0.5395004683726727	0.5395004683726727	0.5395004683726727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4532782223374619	0.4532782223374619	0.4532782223374619	0.4532782223374619	0.4532782223374619	0.4532782223374619	0.4532782223374619	0.4532782223374619	0.4532782223374619	0.4532782223374619	0.4532782223374619	0.21794728834904153	0.21794728834904153	0.21794728834904153	0.21794728834904153	0.21794728834904153	0.21794728834904153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.03692933296438611	-0.03692933296438611	-0.03692933296438611	-0.03692933296438611	-0.03692933296438611	-0.03692933296438611	-0.03692933296438611	-0.03692933296438611	-0.03692933296438611	0.08622224603521084	0.08622224603521084	0.3215531800236312	0.3215531800236312	0.3215531800236312	0.3215531800236312	0.3215531800236312	0.3215531800236312
3505000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2401071462068815	0.2401071462068815	0.2401071462068815	0.2401071462068815	0.2401071462068815	0.2401071462068815	0.2401071462068815	0.2401071462068815	0.2401071462068815	0.2401071462068815	0.2401071462068815	0.2401071462068815	0.47598217562111844	0.47598217562111844	0.47598217562111844	0.47598217562111844	0.47598217562111844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5618361952188355	0.5618361952188355	0.5618361952188355	0.5618361952188355	0.5618361952188355	0.5618361952188355	0.5618361952188355	0.5618361952188355	0.5618361952188355	0.5618361952188355	0.23808170779367402	0.23808170779367402	0.23808170779367402	0.23808170779367402	0.23808170779367402	0.23808170779367402	0.23808170779367402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.32172904901195404	-0.32172904901195404	-0.32172904901195404	-0.32172904901195404	-0.32172904901195404	-0.32172904901195404	-0.32172904901195404	-0.32172904901195404	-0.32172904901195404	-0.32172904901195404	0.0020254384132074865	0.0020254384132074865	0.23790046782744442	0.23790046782744442	0.23790046782744442	0.23790046782744442	0.23790046782744442
3510000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4399764291377929	0.4399764291377929	0.4399764291377929	0.4399764291377929	0.4399764291377929	0.4399764291377929	0.4399764291377929	0.4399764291377929	0.4399764291377929	0.4399764291377929	0.4399764291377929	0.4399764291377929	0.4399764291377929	0.4399764291377929	0.4399764291377929	0.4399764291377929	0.9290154368839125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49698649921459004	0.49698649921459004	0.49698649921459004	0.49698649921459004	0.49698649921459004	0.49698649921459004	0.49698649921459004	0.49698649921459004	0.49698649921459004	0.49698649921459004	0.361607587624299	0.361607587624299	0.361607587624299	0.361607587624299	0.361607587624299	0.361607587624299	0.361607587624299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.05701007007679715	-0.05701007007679715	-0.05701007007679715	-0.05701007007679715	-0.05701007007679715	-0.05701007007679715	-0.05701007007679715	-0.05701007007679715	-0.05701007007679715	-0.05701007007679715	0.07836884151349388	0.07836884151349388	0.07836884151349388	0.07836884151349388	0.07836884151349388	0.07836884151349388	0.5674078492596135
3515000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5102341638696658	0.5102341638696658	0.5102341638696658	0.5102341638696658	0.5102341638696658	0.5102341638696658	0.5102341638696658	0.5102341638696658	0.5102341638696658	0.5102341638696658	0.5102341638696658	0.5102341638696658	0.5102341638696658	0.5102341638696658	0.5102341638696658	0.5102341638696658	0.5102341638696658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35859665850606176	0.35859665850606176	0.35859665850606176	0.35859665850606176	0.35859665850606176	0.35859665850606176	0.35859665850606176	0.35859665850606176	0.35859665850606176	0.35859665850606176	0.35859665850606176	0.35859665850606176	0.35859665850606176	0.35859665850606176	0.35859665850606176	0.35859665850606176	0.35859665850606176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15163750536360404	0.15163750536360404	0.15163750536360404	0.15163750536360404	0.15163750536360404	0.15163750536360404	0.15163750536360404	0.15163750536360404	0.15163750536360404	0.15163750536360404	0.15163750536360404	0.15163750536360404	0.15163750536360404	0.15163750536360404	0.15163750536360404	0.15163750536360404	0.15163750536360404
3520000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42629664356416097	0.42629664356416097	0.42629664356416097	0.42629664356416097	0.42629664356416097	0.42629664356416097	0.42629664356416097	0.42629664356416097	0.42629664356416097	0.42629664356416097	0.42629664356416097	0.42629664356416097	0.42629664356416097	0.42629664356416097	0.42629664356416097	0.42629664356416097	0.42629664356416097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7308051815618379	0.7308051815618379	0.7308051815618379	0.7308051815618379	0.7308051815618379	0.7308051815618379	0.7308051815618379	0.7308051815618379	0.7308051815618379	0.4747649434553812	0.4747649434553812	0.1364534128184957	0.23554559152555915	0.23554559152555915	0.23554559152555915	0.23554559152555915	0.23554559152555915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.30450853799767696	-0.30450853799767696	-0.30450853799767696	-0.30450853799767696	-0.30450853799767696	-0.30450853799767696	-0.30450853799767696	-0.30450853799767696	-0.30450853799767696	-0.04846829989122026	-0.04846829989122026	0.28984323074566526	0.19075105203860182	0.19075105203860182	0.19075105203860182	0.19075105203860182	0.19075105203860182
3525000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19883169178693402	0.4691510913408983	0.4691510913408983	0.4691510913408983	0.4509294001217854	0.4509294001217854	0.4509294001217854	0.4509294001217854	0.4509294001217854	0.4509294001217854	0.4509294001217854	0.4509294001217854	0.4509294001217854	0.4509294001217854	0.4509294001217854	1.5711501663114091	1.5711501663114091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6474721729672399	0.6474721729672399	0.6474721729672399	0.6474721729672399	0.6474721729672399	0.6474721729672399	0.6474721729672399	0.6474721729672399	0.6474721729672399	0.17554120221153877	0.17554120221153877	0.17554120221153877	0.17554120221153877	0.17554120221153877	0.17554120221153877	0.17554120221153877	0.17554120221153877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.44864048118030586	-0.17832108162634164	-0.17832108162634164	-0.17832108162634164	-0.19654277284545452	-0.19654277284545452	-0.19654277284545452	-0.19654277284545452	-0.19654277284545452	0.2753881979102466	0.2753881979102466	0.2753881979102466	0.2753881979102466	0.2753881979102466	0.2753881979102466	1.3956089640998703	1.3956089640998703
