Species	Status
Primobucco_kistneri	extinct
Primobucco_mcgrewi	extinct
Primocolius_sigei	extinct
Primotrogon	extinct
Primotrogon_pumilio	extinct
Prismatoolithus	extinct
Prismatoolithus_caboti	extinct
Prismatoolithus_gebiensis	extinct
Prismatoolithus_heyuanensis	extinct
Prismatoolithus_hirschi	extinct
Prismatoolithus_hukouensis	extinct
Prismatoolithus_jenseni	extinct
Prismatoolithus_tenuis	extinct
Proa_valdearinnoensis	extinct
Proardeola_walkeri	extinct
Procellaria	extinct
Procellaria_aequinoctialis	extinct
Procellaria_parkinsoni	extinct
Proceratosaurus_bradleyi	extinct
Procompsognathus_triassicus	extinct
Progura	extinct
Promilio_floridanus	extinct
Propelargus_olseni	extinct
Proplanicoxa_galtoni	extinct
Prosaurolophus	extinct
Prosaurolophus_blackfeetensis	extinct
Prosaurolophus_maximus	extinct
Prosthemadera_novaeseelandiae	extinct
Protarchaeopteryx_robusta	extinct
Protoceratops	extinct
Protoceratops_andrewsi	extinct
Protoceratops_hellenikorhinus	extinct
Protoceratopsidovum	extinct
Protoceratopsidovum_fluxuosum	extinct
Protoceratopsidovum_minimum	extinct
Protoceratopsidovum_sincerum	extinct
Protocitta_dixi	extinct
Protocypselomorphus_manfredkelleri	extinct
Protohadros_byrdi	extinct
Protopteryx_fengningensis	extinct
Protorhea_azarae	extinct
Prunella_collaris	extinct
Prunella_modularis	extinct
Pseudaptenodytes	extinct
Pseudaptenodytes_macraei	extinct
Pseudocepphus_teres	extinct
Pseudocrypturus_cercanaxius	extinct
Pseudotetrasauropus	extinct
Pseudotetrasauropus_bipedoida	extinct
Pseudotrisauropus_subengensis	extinct
Psilopterus_bachmanni	extinct
Psilopterus_colzecus	extinct
Psilopterus_lemoinei	extinct
Psittacosaurus	extinct
Psittacosaurus_lujiatunensis	extinct
Psittacosaurus_major	extinct
Psittacosaurus_meileyingensis	extinct
Psittacosaurus_mongoliensis	extinct
Psittacosaurus_neimongoliensis	extinct
Psittacosaurus_sibiricus	extinct
Psittacosaurus_xinjiangensis	extinct
Pternistis_clappertoni	extinct
Pterodroma_cahow	extinct
Pterodroma_inexpectata	extinct
Pterodroma_lessonii	extinct
Pterodromoides_minoricensis	extinct
Ptilonorhynchus_violaceus	extinct
Ptychoramphus_aleuticus	extinct
Puertasaurus_reuili	extinct
Puffinus	extinct
Puffinus_calhouni	extinct
Puffinus_diatomicus	extinct
Puffinus_gavia	extinct
Puffinus_lherminieri	extinct
Puffinus_micraulax	extinct
Puffinus_mitchelli	extinct
Puffinus_opisthomelas	extinct
Puffinus_puffinus	extinct
Puffinus_tedfordi	extinct
Pulanesaura_eocollum	extinct
Pycnonemosaurus	extinct
Pygoscelis_adeliae	extinct
Pygoscelis_calderensis	extinct
Pygoscelis_grandis	extinct
Pygoscelis_tyreei	extinct
Pyroraptor_olympius	extinct
Pyrrhocorax	extinct
Pyrrhocorax_graculus	extinct
Qantassaurus_intrepidus	extinct
Qiaowanlong_kangxii	extinct
Qijianglong_guokr	extinct
Qingxiusaurus_youjiangensis	extinct
Qinornis_paleocenica	extinct
Qiyunshanpus	extinct
Qomoqomosauropus_acutus	extinct
Quaesitosaurus_orientalis	extinct
Querquedula_floridiana	extinct
Querquedula_integra	extinct
Querquedula_pullulans	extinct
Quilmesaurus	extinct
Quiscalus	extinct
Quiscalus_mexicanus	extinct
Quiscalus_quiscula	extinct
Rahiolisaurus_gujaratensis	extinct
Rahonavis_ostromi	extinct
Rajasaurus_narmadensis	extinct
Rallus	extinct
Rallus_aquaticus	extinct
Rallus_cyanocavi	extinct
Rallus_elegans	extinct
Rallus_limicola	extinct
Rallus_longirostris	extinct
Ramphastosula_ramirezi	extinct
Rapator_ornitholestoides	extinct
Rapaxavis_pani	extinct
Rapetosaurus_krausei	extinct
Raptorex_kriegsteini	extinct
Ratchasimasaurus_suranareae	extinct
Ravatosauropus_rozhdestvenkyi	extinct
Rebbachisaurus	extinct
Rebbachisaurus_garasbae	extinct
Recurvirostra	extinct
Recurvirostra_americana	extinct
Reticuloolithus_hirschi	extinct
Rhabdodon	extinct
Rhabdodon_priscus	extinct
Rhabdodon_septimanicus	extinct
Rhabdodon_suessii	extinct
Rhea	extinct
Rhea_americana	extinct
Rhea_fossilis	extinct
Rhea_pampeana	extinct
Rhea_subpampeana	extinct
Rhoetosaurus_brownei	extinct
Rhynchaeites_messelensis	extinct
Richardoestesia	extinct
Richardoestesia_asiatica	extinct
Richardoestesia_gilmorei	extinct
Richardoestesia_isosceles	extinct
Riojasaurus_incertus	extinct
Rissa_tridactyla	extinct
Rocasaurus	extinct
Rocasaurus_muniozi	extinct
Rubeosaurus_ovatus	extinct
Ruehleia_bedheimensis	extinct
Rukwatitan_bisepultus	extinct
Rupelramphastoides_knopfi	extinct
Ruyangosaurus_giganteus	extinct
Saichania_chulsanensis	extinct
Salfitichnus_mentoor	extinct
Salpinctes_obsoletus	extinct
Saltasaurus_loricatus	extinct
Samanadrinda_surghari	extinct
Sankofa_pyrenaica	extinct
Sanpasaurus_yaoi	extinct
Sapeornis_chaoyangensis	extinct
Sarahsaurus_aurifontanalis	extinct
Sarcolestes_leedsi	extinct
Sarcorhamphus_fossilis	extinct
Sarmientichnus_scagliai	extinct
Satapliasaurus_dsocenidzei	extinct
Satapliasaurus_kandelakii	extinct
Saturnalia	extinct
Saturnalia_tupiniquim	extinct
Saurexallopus_lovei	extinct
Saurichnium_anserinum	extinct
Saurichnium_damarense	extinct
Saurichnium_parallelum	extinct
Saurichnium_tetractis	extinct
Saurischichnus_primitivus	extinct
Saurolophus	extinct
Saurolophus_angustirostris	extinct
Saurolophus_osborni	extinct
Sauroniops_pachytholus	extinct
Sauropelta	extinct
Sauropelta_edwardsorum	extinct
Sauropodichnus_giganteus	extinct
Sauroposeidon_proteles	extinct
Sauropus_barrattii	extinct
Saurornithoides	extinct
Saurornithoides_mongoliensis	extinct
Saurornitholestes	extinct
Saurornitholestes_langstoni	extinct
Saurornitholestes_robustus	extinct
Saurornitholestes_sullivani	extinct
Saxicola_torquatus	extinct
Sayornis_phoebe	extinct
Scelidosaurus	extinct
Sceloglaux_albifacies	extinct
Sciurumimus_albersdoerferi	extinct
Scolopax	extinct
Scolopax_minor	extinct
Scolopax_rusticola	extinct
Scolosaurus_thronus	extinct
Scopelortyx_klinghardtensis	extinct
Scopus	extinct
Scutellosaurus_lawleri	extinct
Secernosaurus_koerneri	extinct
Sefapanosaurus_zastronensis	extinct
Segisaurus_halli	extinct
Segnosaurus	extinct
Seitaad_ruessi	extinct
Selenichnus_breviusculus	extinct
Selenichnus_falcatus	extinct
Senqutrisauropus_priscus	extinct
Septentrogon_madseni	extinct
Serendipaceratops_arthurcclarkei	extinct
Shamosaurus_scutatus	extinct
Shandongornipes_muxiai	extinct
Shantungosaurus	extinct
Shanweiniao_cooperorum	extinct
Shanxia	extinct
Shaochilong_maortuensis	extinct
Shengjingornis_yangi	extinct
Shenzhouraptor_sinensis	extinct
Shixinggia_oblita	extinct
Shixingoolithus_erbeni	extinct
Shuangmiaosaurus_gilmorei	extinct
Shunosaurus_lii	extinct
Shuvuuia_deserti	extinct
Sialia	extinct
Siamotyrannus_isanensis	extinct
Sibirotitan_astrosacralis	extinct
Sigilmassasaurus_brevicollis	extinct
Sillimanius_gracilior	extinct
Sillimanius_tetradactylus	extinct
Silvisaurus	extinct
Silvisaurus_condrayi	extinct
Sinanas_diatomas	extinct
Sinornis_santensis	extinct
Sinornithoides	extinct
Sinornithoides_youngi	extinct
Sinornithosaurus_haoiana	extinct
Sinornithosaurus_millenii	extinct
Sinosauropteryx_prima	extinct
Sinosaurus_triassicus	extinct
Sinraptor_dongi	extinct
Sinraptor_hepingensis	extinct
Sinusonasus_magnodens	extinct
Sitta_canadensis	extinct
Skartopus_australis	extinct
Skorpiovenator_bustingorryi	extinct
Somateria	extinct
Somateria_mollissima	extinct
Somateria_spectabilis	extinct
Songzia_heidangkouensis	extinct
Sonidosaurus_saihangaobiensis	extinct
Sonorasaurus_thompsoni	extinct
Soroavisaurus_australis	extinct
Sousaichnium	extinct
Spatula_clypeata	extinct
Spatula_cyanoptera	extinct
Spatula_discors	extinct
Spatula_platalea	extinct
Spatula_querquedula	extinct
Sphaerotholus_brevis	extinct
Sphaerotholus_edmontonense	extinct
Sphaerovum	extinct
Spheniscus	extinct
Spheniscus_chilensis	extinct
Spheniscus_megaramphus	extinct
Spheniscus_urbinai	extinct
Spheroolithus	extinct
Spheroolithus_albertensis	extinct
Spheroolithus_choteauensis	extinct
Spheroolithus_maiasauroides	extinct
Spheroolithus_megadermus	extinct
Spheroolithus_spheroides	extinct
Spheruprismatoolithus	extinct
Spheruprismatoolithus_condensus	extinct
Sphingopus	extinct
Sphingopus_ferox	extinct
Spinosaurus	extinct
Spinosaurus_aegyptiacus	extinct
Spinostropheus_gautieri	extinct
Spinus_pinus	extinct
Spiza_americana	extinct
Spizaetus	extinct
Spizaetus_grinnelli	extinct
Spizella_passerina	extinct
Spizella_pusilla	extinct
Spongioolithus_hirschi	extinct
Staurichnium_diogenis	extinct
Staurikosaurus_pricei	extinct
Stegoceras	extinct
Stegoceras_novomexicanum	extinct
Stegoceras_validum	extinct
Stegopelta_landerensis	extinct
Stegopodus_czerkasi	extinct
Stegosaurus	extinct
Stegosaurus_stenops	extinct
Stegosaurus_ungulatus	extinct
Stenonyx	extinct
Stenonyx_lateralis	extinct
Stercorarius	extinct
Stercorarius_antarcticus	extinct
Stercorarius_longicaudus	extinct
Stercorarius_parasiticus	extinct
Stercorarius_pomarinus	extinct
Sterna	extinct
Steropezoum_elegantius	extinct
Steropoides	extinct
Steropoides_divaricatus	extinct
Steropoides_diversus	extinct
Steropoides_elegans	extinct
Steropoides_infelix	extinct
Steropoides_ingens	extinct
Steropoides_loripes	extinct
Steropoides_uncus	extinct
Stokesosaurus	extinct
Stokesosaurus_clevelandi	extinct
Streptopelia	extinct
Streptopelia_picturata	extinct
Streptospondylus_altdorfensis	extinct
Streptospondylus_rostromajor	extinct
Strix_aluco	extinct
Strix_brevis	extinct
Strix_dakota	extinct
Strix_occidentalis	extinct
Strix_varia	extinct
Struthio	extinct
Struthio_asiaticus	extinct
Struthio_camelus	extinct
Struthio_chersonensis	extinct
Struthio_novorossicus	extinct
Struthiomimus	extinct
Struthiomimus_altus	extinct
Struthiosaurus	extinct
Struthiosaurus_austriacus	extinct
Struthiosaurus_languedocensis	extinct
Struthiosaurus_transylvanicus	extinct
Struthopus_schaumburgensis	extinct
Sturnella	extinct
Sturnella_magna	extinct
Sturnella_neglecta	extinct
Sturnus	extinct
Styracosaurus_albertensis	extinct
Subtiliolithus_kachchhensis	extinct
Suchomimus_tenerensis	extinct
Sula	extinct
Sula_magna	extinct
Sula_sulita	extinct
Sula_universitatis	extinct
Sula_variegata	extinct
Sula_willetti	extinct
Sulaimanisaurus_gingerichi	extinct
Sulcavis_geeorum	extinct
Supersaurus_lourinhanensis	extinct
Supersaurus_vivianae	extinct
Surnia	extinct
Surnia_ulula	extinct
Suuwassea_emilieae	extinct
Suzhousaurus_megatherioides	extinct
Syntarsus	extinct
Synthliboramphus	extinct
Synthliboramphus_antiquus	extinct
Tachybaptus_ruficollis	extinct
Tachycineta_bicolor	extinct
Tachycineta_speleodytes	extinct
Tacuaremborum_oblongum	extinct
Tadorna_ferruginea	extinct
Tadorna_tadornoides	extinct
Tadorna_variegata	extinct
Talarurus_plicatospineus	extinct
Talenkauen_santacrucensis	extinct
Talos_sampsoni	extinct
Tangvayosaurus_hoffeti	extinct
Tanius_sinensis	extinct
Taohelong_jinchengensis	extinct
Taoperdix	extinct
Taponichnus_donottoi	extinct
Tarascosaurus	extinct
Tarascosaurus_salluvicus	extinct
Tarbosaurus	extinct
Tarbosaurus_bataar	extinct
Tarchia	extinct
Tarchia_gigantea	extinct
Tarsodactylus	extinct
Tarsodactylus_caudatus	extinct
Tarsodactylus_expansus	extinct
Tarsoplectrus_angustus	extinct
Tarsoplectrus_elegans	extinct
Tatankacephalus_cooneyorum	extinct
Tatarornipes_chabuensis	extinct
Taupezia_landeri	extinct
Tawa_hallae	extinct
Tehuelchesaurus_benitezii	extinct
Teihivenator_macropus	extinct
Telecrex_grangeri	extinct
Telmabates_antiquus	extinct
Telmatornis_priscus	extinct
Telmatosaurus	extinct
Telmatosaurus_transsylvanicus	extinct
Telosichnus_saltensis	extinct
Tendaguria_tanzaniensis	extinct
Tenontosaurus	extinct
Tenontosaurus_dossi	extinct
Tenontosaurus_tilletti	extinct
Teratophoneus_curriei	extinct
Teratornis_merriami	extinct
Tereingaornis_moisleyi	extinct
Terpsiphone_mutata	extinct
Tethyshadros_insularis	extinct
Tetrao	extinct
Tetrapodium_elmenhorsti	extinct
Tetrapodosaurus	extinct
Tetrapodosaurus_borealis	extinct
Tetrax_tetrax	extinct
Teviornis_gobiensis	extinct
Texasetes_pleurohalio	extinct
Thalassarche	extinct
Thalassarche_bulleri	extinct
Thalasseus_maximus	extinct
Thalassoica_antarctica	extinct
Thamnornis_chloropetoides	extinct
Thecodontosaurus	extinct
Thecodontosaurus_antiquus	extinct
Thecodontosaurus_latespinatus	extinct
Thecodontosaurus_primus	extinct
Therangospodus	extinct
Therizinosaurus_cheloniformis	extinct
Thescelosaurus	extinct
Thescelosaurus_assiniboiensis	extinct
Thescelosaurus_edmontonensis	extinct
Thescelosaurus_garbanii	extinct
Thescelosaurus_neglectus	extinct
Thomasococcyx_philohippus	extinct
Tianchisaurus_nedegoapeferima	extinct
Tianyuornis_cheni	extinct
Tianyuraptor_ostromi	extinct
Tianzhenosaurus_youngi	extinct
Tiaris_bicolor	extinct
Tigrisoma	extinct
Timimus_hermani	extinct
Tinamisornis_intermedius	extinct
Tinamisornis_parvulus	extinct
Titanis_walleri	extinct
Titanoceratops_ouranos	extinct
Titanopodus_mendozensis	extinct
Titanosaurimanus_nana	extinct
Titanosaurus	extinct
Titanosaurus_blanfordi	extinct
Titanosaurus_indicus	extinct
Tochisaurus_nemegtensis	extinct
Tornieria_africana	extinct
Torosaurus	extinct
Torosaurus_latus	extinct
Torotix_clemensi	extinct
Torvosaurus	extinct
Torvosaurus_gurneyi	extinct
Torvosaurus_tanneri	extinct
Totanus	extinct
Toxostoma_rufum	extinct
Traukutitan_eocaudata	extinct
Tribonyx_mortierii	extinct
Triceratops	extinct
Triceratops_horridus	extinct
Triceratops_prorsus	extinct
Triceratops_utahensis	extinct
Tridigitichnus_inopinatus	extinct
Trigonosaurus_pricei	extinct
Tringa	extinct
Tringa_flavipes	extinct
Tringa_glareola	extinct
Tringa_melanoleuca	extinct
Tringa_ochropus	extinct
Tringa_semipalmata	extinct
Tringa_solitaria	extinct
Trinisaura_santamartaensis	extinct
Trisauropodiscus_superavipes	extinct
Tristraguloolithus_cracioides	extinct
Troglodytes_aedon	extinct
Troodon	extinct
Troodon_formosus	extinct
Tsaagan_mangas	extinct
Tsagantegia	extinct
Tshulia_litorea	extinct
Tsintaosaurus_spinorhinus	extinct
Tugulusaurus_faciles	extinct
Turdus	extinct
Turdus_iliacus	extinct
Turdus_merula	extinct
Turdus_migratorius	extinct
Turdus_philomelos	extinct
Turdus_viscivorus	extinct
Turiasaurus_riodevensis	extinct
Turnagra_capensis	extinct
Turnipax_oechslerorum	extinct
Turnix	extinct
Turnix_nigricollis	extinct
Turnix_varius	extinct
Tympanuchus	extinct
Tympanuchus_cupido	extinct
Tympanuchus_pallidicinctus	extinct
Tympanuchus_phasianellus	extinct
Tympanuchus_stirtoni	extinct
Tyrannosaurus	extinct
Tyrannosaurus_rex	extinct
Tyrannotitan	extinct
Tyrannotitan_chubutensis	extinct
Tyrannus_dominicensis	extinct
Tyrannus_tyrannus	extinct
Tyto	extinct
Tyto_alba	extinct
Tyto_balearica	extinct
Tyto_noeli	extinct
Tyto_novaehollandiae	extinct
Tytthostonyx_glauconiticus	extinct
Uberabatitan_ribeiroi	extinct
Uhangrichnus_chuni	extinct
Uintornis_lucaris	extinct
Uintornis_marionae	extinct
Unaysaurus_tolentinoi	extinct
Unenlagia_paynemili	extinct
Unquillosaurus_ceibalii	extinct
Upupa_marginata	extinct
Uria	extinct
Uria_aalge	extinct
Uria_paleohesperis	extinct
Urmiornis	extinct
Urubitinga_enecta	extinct
Utahceratops_gettyi	extinct
Utahraptor_ostrommaysi	extinct
Vagaceratops_irvinensis	extinct
Vahiny_depereti	extinct
Valdosaurus	extinct
Valdosaurus_canaliculatus	extinct
Vanellus_selysi	extinct
Vanga_curvirostris	extinct
Variraptor_mechinorum	extinct
Vastanavis_eocaena	extinct
Vegavis_iaai	extinct
Velafrons_coahuilensis	extinct
Velociraptor	extinct
Velociraptor_mongoliensis	extinct
Velociraptor_osmolskae	extinct
Velociraptorichnus_sichuanensis	extinct
Velocisaurus_unicus	extinct
Venenosaurus_dicrocei	extinct
Vireo_griseus	extinct
Vitakridrinda_sulaimani	extinct
Volgatitan_simbirskiensis	extinct
Volkheimeria_chubutensis	extinct
Vorona_berivotrensis	extinct
Vulcanodon_karibaensis	extinct
Vultur	extinct
Waimanu_manneringi	extinct
Wamweracaudia_keranjei	extinct
Wannanosaurus_yansiensis	extinct
Wanshuina_lii	extinct
Wieslochia_weissi	extinct
Wildeichnus	extinct
Wildeichnus_navesi	extinct
Wimanornis_seymourensis	extinct
Wintonopus_latomorum	extinct
Wuerhosaurus_homheni	extinct
Wulatelong_gobiensis	extinct
Xanthocephalus_xanthocephalus	extinct
Xenoceratops_foremostensis	extinct
Xenotarsosaurus_bonapartei	extinct
Xiangxipus_chenxiensis	extinct
Xiangxipus_youngi	extinct
Xiaosaurus_dashanpensis	extinct
Xinjiangovenator_parvus	extinct
Xiongguanlong_baimoensis	extinct
Xiphopeza_triplex	extinct
Xiuningpus	extinct
Xixianykus_zhangi	extinct
Xuanhanosaurus_qilixiaensis	extinct
Xuanhuaceratops_niei	extinct
Yacoraitichnus_avis	extinct
Yamaceratops_dorngobiensis	extinct
Yangchuanosaurus_shangyouensis	extinct
Yangchuanosaurus_zigongensis	extinct
Yanornis_guozhangi	extinct
Yaverlandia_bitholus	extinct
Yi_qi	extinct
Youngornis	extinct
Yuanjiawaornis_viriosus	extinct
Yuanmousaurus_jiangyiensis	extinct
Yueosaurus_tiantaiensis	extinct
Yungavolucris_brevipedalis	extinct
Yunmenglong_ruyangensis	extinct
Yunnanosaurus	extinct
Yunnanosaurus_huangi	extinct
Yunnanosaurus_robustus	extinct
Zalmoxes	extinct
Zalmoxes_robustus	extinct
Zalmoxes_shqiperorum	extinct
Zanabazar_junior	extinct
Zapalasaurus_bonapartei	extinct
Zapsalis	extinct
Zapsalis_abradens	extinct
Zby_atlanticus	extinct
Zenaida_aurita	extinct
Zenaida_macroura	extinct
Zephyrosaurus	extinct
Zhanghenglong_yangchengensis	extinct
Zhejiangosaurus_lishuiensis	extinct
Zhongornis_haoae	extinct
Zhongyuangosaurus_luoyangensis	extinct
Zhouornis_hani	extinct
Zhuchengosaurus_maximus	extinct
Zhylgaia_aestiflua	extinct
Ziapelta_sanjuanensis	extinct
Zonotrichia	extinct
Zonotrichia_albicollis	extinct
Zosterops_maderaspatanus	extinct
Zuniceratops_christopheri	extinct
Zuolong_salleei	extinct
Zupaysaurus_rougieri	extinct
Zygodactylus_ignotus	extinct
Zygodactylus_luberonensis	extinct
